Apelido,AtletaID,ClubeID,Participou,Pontos,Preco,Rodada,ano,dia,mes
Fábio,37656,Cruzeiro,True,5.0,12.3,12,2014,26.0,7.0
Fábio,37656,Cruzeiro,True,8.0,13.54,15,2014,17.0,8.0
Fábio,37656,Cruzeiro,True,16.7,15.31,16,2014,21.0,8.0
Fábio,37656,Cruzeiro,True,14.0,15.68,17,2014,24.0,8.0
Fábio,37656,Cruzeiro,True,0.0,12.85,19,2014,7.0,9.0
Fábio,37656,Cruzeiro,True,7.7,14.07,21,2014,14.0,9.0
Fábio,37656,Cruzeiro,True,5.2,13.78,22,2014,17.0,9.0
Fábio,37656,Cruzeiro,True,-6.0,11.65,23,2014,21.0,9.0
Fábio,37656,Cruzeiro,True,-2.3,12.12,26,2014,4.0,10.0
Fábio,37656,Cruzeiro,True,9.7,13.75,1,2016,14.0,5.0
Fábio,37656,Cruzeiro,True,2.0,14.51,2,2016,21.0,5.0
Fábio,37656,Cruzeiro,True,-10.5,9.47,3,2016,25.0,5.0
Fábio,37656,Cruzeiro,True,3.7,10.97,4,2016,28.0,5.0
Fábio,37656,Cruzeiro,True,4.7,11.31,5,2016,1.0,6.0
Fábio,37656,Cruzeiro,True,0.7,10.36,6,2016,5.0,6.0
Fábio,37656,Cruzeiro,True,-6.0,8.62,7,2016,12.0,6.0
Fábio,37656,Cruzeiro,True,7.7,10.66,10,2016,22.0,6.0
Fábio,37656,Cruzeiro,True,-0.3,9.34,12,2016,29.0,6.0
Fábio,37656,Cruzeiro,True,1.7,9.61,13,2016,3.0,7.0
Fábio,37656,Cruzeiro,True,-6.0,8.05,14,2016,11.0,7.0
Fábio,37656,Cruzeiro,True,4.7,9.94,15,2016,17.0,7.0
Fábio,37656,Cruzeiro,True,-1.0,8.82,16,2016,24.0,7.0
Fábio,37656,Cruzeiro,True,-4.0,8.14,17,2016,31.0,7.0
Fábio,37656,Cruzeiro,True,-3.3,7.89,18,2016,4.0,8.0
Fábio,37656,Cruzeiro,True,2.0,12.36,4,2017,4.0,6.0
Fábio,37656,Cruzeiro,True,4.0,12.59,5,2017,8.0,6.0
Fábio,37656,Cruzeiro,True,4.4,12.76,6,2017,11.0,6.0
Fábio,37656,Cruzeiro,True,6.0,13.26,8,2017,19.0,6.0
Fábio,37656,Cruzeiro,True,-2.3,11.66,9,2017,22.0,6.0
Fábio,37656,Cruzeiro,True,10.9,14.19,10,2017,25.0,6.0
Fábio,37656,Cruzeiro,True,0.0,12.4,11,2017,2.0,7.0
Fábio,37656,Cruzeiro,True,8.0,13.58,13,2017,12.0,7.0
Fábio,37656,Cruzeiro,True,-2.0,11.86,14,2017,16.0,7.0
Fábio,37656,Cruzeiro,True,4.5,12.67,15,2017,20.0,7.0
Fábio,37656,Cruzeiro,True,11.0,13.7,17,2017,30.0,7.0
Fábio,37656,Cruzeiro,True,4.7,12.91,21,2017,20.0,8.0
Fábio,37656,Cruzeiro,True,13.0,14.52,23,2017,10.0,9.0
Fábio,37656,Cruzeiro,True,0.7,12.79,26,2017,1.0,10.0
Fábio,37656,Cruzeiro,True,1.0,12.45,29,2017,18.0,10.0
Fábio,37656,Cruzeiro,True,-3.0,11.69,30,2017,22.0,10.0
Fábio,37656,Cruzeiro,True,8.0,13.38,31,2017,30.0,10.0
Fábio,37656,Cruzeiro,True,10.7,14.05,32,2017,5.0,11.0
Fábio,37656,Cruzeiro,True,1.7,12.67,33,2017,8.0,11.0
Fábio,37656,Cruzeiro,True,-4.0,11.55,35,2017,15.0,11.0
Edu Dracena,37657,Santos,True,2.6,10.39,15,2014,17.0,8.0
Edu Dracena,37657,Santos,True,7.0,11.11,16,2014,20.0,8.0
Edu Dracena,37657,Santos,True,7.6,11.64,17,2014,24.0,8.0
Edu Dracena,37657,Santos,True,-3.8,9.53,18,2014,31.0,8.0
Edu Dracena,37657,Santos,True,8.3,11.53,19,2014,6.0,9.0
Edu Dracena,37657,Santos,True,5.7,11.34,20,2014,10.0,9.0
Edu Dracena,37657,Santos,True,-0.3,10.26,21,2014,13.0,9.0
Edu Dracena,37657,Santos,True,6.0,11.38,22,2014,18.0,9.0
Edu Dracena,37657,Santos,True,-0.9,10.16,24,2014,25.0,9.0
Edu Dracena,37657,Santos,True,8.1,11.65,26,2014,4.0,10.0
Edu Dracena,37657,Santos,True,8.4,11.74,27,2014,9.0,10.0
Edu Dracena,37657,Santos,True,3.4,11.01,28,2014,12.0,10.0
Edu Dracena,37657,Santos,True,1.0,10.71,29,2014,19.0,10.0
Edu Dracena,37657,Santos,True,0.4,10.51,30,2014,22.0,10.0
Edu Dracena,37657,Santos,True,1.0,10.47,32,2014,2.0,11.0
Edu Dracena,37657,Santos,True,-4.1,9.35,33,2014,9.0,11.0
Edu Dracena,37657,Santos,True,0.4,10.09,35,2014,19.0,11.0
Edu Dracena,37657,Santos,True,0.2,10.02,36,2014,23.0,11.0
Edu Dracena,37657,Santos,True,4.2,10.73,37,2014,30.0,11.0
Edu Dracena,37657,Palmeiras,True,5.1,5.17,7,2016,12.0,6.0
Edu Dracena,37657,Palmeiras,True,0.2,4.37,8,2016,15.0,6.0
Edu Dracena,37657,Palmeiras,True,1.2,4.51,9,2016,18.0,6.0
Edu Dracena,37657,Palmeiras,True,6.9,5.77,10,2016,21.0,6.0
Edu Dracena,37657,Palmeiras,True,-2.0,4.26,11,2016,25.0,6.0
Edu Dracena,37657,Palmeiras,True,5.3,5.55,12,2016,30.0,6.0
Edu Dracena,37657,Palmeiras,True,2.9,5.32,14,2016,12.0,7.0
Edu Dracena,37657,Palmeiras,True,3.3,5.58,15,2016,17.0,7.0
Edu Dracena,37657,Palmeiras,True,5.0,5.96,16,2016,24.0,7.0
Edu Dracena,37657,Palmeiras,True,-3.5,4.49,17,2016,31.0,7.0
Edu Dracena,37657,Palmeiras,True,3.8,5.38,24,2016,11.0,9.0
Edu Dracena,37657,Palmeiras,True,7.4,6.14,26,2016,17.0,9.0
Edu Dracena,37657,Palmeiras,True,2.5,5.41,28,2016,3.0,10.0
Edu Dracena,37657,Palmeiras,True,4.1,5.77,29,2016,9.0,10.0
Edu Dracena,37657,Palmeiras,True,7.3,6.32,30,2016,13.0,10.0
Edu Dracena,37657,Palmeiras,True,-0.3,5.27,35,2016,17.0,11.0
Edu Dracena,37657,Palmeiras,True,9.4,6.96,37,2016,27.0,11.0
Edu Dracena,37657,Palmeiras,True,6.2,10.03,4,2017,4.0,6.0
Edu Dracena,37657,Palmeiras,True,5.4,10.01,6,2017,10.0,6.0
Edu Dracena,37657,Palmeiras,True,1.1,9.23,7,2017,14.0,6.0
Edu Dracena,37657,Palmeiras,True,5.4,9.9,9,2017,21.0,6.0
Edu Dracena,37657,Palmeiras,True,1.1,9.04,13,2017,12.0,7.0
Edu Dracena,37657,Palmeiras,True,-1.6,8.45,14,2017,16.0,7.0
Edu Dracena,37657,Palmeiras,True,5.7,9.28,17,2017,29.0,7.0
Edu Dracena,37657,Palmeiras,True,1.7,8.65,19,2017,6.0,8.0
Edu Dracena,37657,Palmeiras,True,2.7,8.86,20,2017,13.0,8.0
Edu Dracena,37657,Palmeiras,True,3.2,8.84,21,2017,20.0,8.0
Edu Dracena,37657,Palmeiras,True,-0.4,8.32,22,2017,27.0,8.0
Edu Dracena,37657,Palmeiras,True,5.3,9.31,23,2017,9.0,9.0
Edu Dracena,37657,Palmeiras,True,2.0,8.79,24,2017,18.0,9.0
Edu Dracena,37657,Palmeiras,True,7.1,9.7,25,2017,24.0,9.0
Edu Dracena,37657,Palmeiras,True,0.1,8.65,27,2017,12.0,10.0
Edu Dracena,37657,Palmeiras,True,4.6,9.34,28,2017,15.0,10.0
Edu Dracena,37657,Palmeiras,True,6.7,9.73,29,2017,19.0,10.0
Edu Dracena,37657,Palmeiras,True,1.7,8.96,30,2017,22.0,10.0
Edu Dracena,37657,Palmeiras,True,0.9,8.72,31,2017,30.0,10.0
Edu Dracena,37657,Palmeiras,True,1.8,8.9,32,2017,5.0,11.0
Edu Dracena,37657,Palmeiras,True,0.0,8.59,33,2017,8.0,11.0
Edu Dracena,37657,Palmeiras,True,7.2,9.74,34,2017,12.0,11.0
Edu Dracena,37657,Palmeiras,True,-0.8,8.49,35,2017,16.0,11.0
Edu Dracena,37657,Palmeiras,True,4.4,9.29,37,2017,27.0,11.0
Jonathan,37662,Atlético-PR,True,5.8,7.4,4,2017,3.0,6.0
Jonathan,37662,Atlético-PR,True,-0.8,6.05,6,2017,11.0,6.0
Jonathan,37662,Atlético-PR,True,4.2,6.94,7,2017,14.0,6.0
Jonathan,37662,Atlético-PR,True,7.5,7.93,8,2017,17.0,6.0
Jonathan,37662,Atlético-PR,True,6.2,8.14,9,2017,21.0,6.0
Jonathan,37662,Atlético-PR,True,1.0,7.31,12,2017,9.0,7.0
Jonathan,37662,Atlético-PR,True,-1.7,6.71,13,2017,12.0,7.0
Jonathan,37662,Atlético-PR,True,11.6,9.24,14,2017,15.0,7.0
Jonathan,37662,Atlético-PR,True,7.4,8.74,15,2017,20.0,7.0
Jonathan,37662,Atlético-PR,True,8.6,9.12,19,2017,6.0,8.0
Jonathan,37662,Atlético-PR,True,0.0,7.78,20,2017,13.0,8.0
Jonathan,37662,Atlético-PR,True,3.3,8.21,23,2017,10.0,9.0
Jonathan,37662,Atlético-PR,True,9.0,9.29,24,2017,17.0,9.0
Jonathan,37662,Atlético-PR,True,-1.5,7.57,25,2017,23.0,9.0
Jonathan,37662,Atlético-PR,True,0.5,7.93,26,2017,1.0,10.0
Jonathan,37662,Atlético-PR,True,7.3,9.14,27,2017,11.0,10.0
Jonathan,37662,Atlético-PR,True,-0.6,7.77,28,2017,14.0,10.0
Jonathan,37662,Atlético-PR,True,2.2,8.17,29,2017,19.0,10.0
Jonathan,37662,Atlético-PR,True,4.7,8.51,31,2017,28.0,10.0
Jonathan,37662,Atlético-PR,True,3.2,8.35,32,2017,5.0,11.0
Jonathan,37662,Atlético-PR,True,1.2,8.05,33,2017,8.0,11.0
Jonathan,37662,Atlético-PR,True,9.7,9.46,34,2017,11.0,11.0
Jonathan,37662,Atlético-PR,True,2.7,8.42,36,2017,19.0,11.0
Jonathan,37662,Atlético-PR,True,4.7,8.79,37,2017,26.0,11.0
Jonathan,37662,Atlético-PR,True,4.9,8.84,38,2017,3.0,12.0
Alecsandro,37673,Flamengo,True,2.3,5.53,1,2014,20.0,4.0
Alecsandro,37673,Flamengo,True,-1.7,4.16,2,2014,27.0,4.0
Alecsandro,37673,Flamengo,True,25.0,12.97,3,2014,4.0,5.0
Alecsandro,37673,Flamengo,True,-1.0,9.73,4,2014,11.0,5.0
Alecsandro,37673,Flamengo,True,-2.4,8.94,5,2014,18.0,5.0
Alecsandro,37673,Flamengo,True,-1.4,8.66,6,2014,21.0,5.0
Alecsandro,37673,Flamengo,True,8.1,10.06,8,2014,29.0,5.0
Alecsandro,37673,Flamengo,True,-0.6,8.7,9,2014,1.0,6.0
Alecsandro,37673,Flamengo,True,4.6,9.84,10,2014,16.0,7.0
Alecsandro,37673,Flamengo,True,-1.4,8.71,11,2014,20.0,7.0
Alecsandro,37673,Flamengo,True,6.3,10.1,12,2014,27.0,7.0
Alecsandro,37673,Flamengo,True,1.0,9.31,13,2014,3.0,8.0
Alecsandro,37673,Flamengo,True,-0.6,8.92,14,2014,10.0,8.0
Alecsandro,37673,Flamengo,True,-5.7,7.77,15,2014,17.0,8.0
Alecsandro,37673,Flamengo,True,4.3,9.13,18,2014,31.0,8.0
Alecsandro,37673,Flamengo,True,3.5,8.97,19,2014,6.0,9.0
Alecsandro,37673,Flamengo,True,3.7,9.13,20,2014,10.0,9.0
Alecsandro,37673,Flamengo,True,1.1,8.66,21,2014,14.0,9.0
Alecsandro,37673,Flamengo,True,9.4,10.24,22,2014,17.0,9.0
Alecsandro,37673,Flamengo,True,3.0,9.21,23,2014,21.0,9.0
Alecsandro,37673,Flamengo,True,5.5,9.78,24,2014,24.0,9.0
Alecsandro,37673,Flamengo,True,1.6,9.11,26,2014,4.0,10.0
Alecsandro,37673,Flamengo,True,0.5,8.79,27,2014,8.0,10.0
Alecsandro,37673,Flamengo,True,6.4,9.85,28,2014,12.0,10.0
Alecsandro,37673,Palmeiras,True,0.7,10.07,1,2016,14.0,5.0
Alecsandro,37673,Palmeiras,True,-0.8,7.6,2,2016,21.0,5.0
Alecsandro,37673,Palmeiras,True,8.0,9.62,3,2016,25.0,5.0
Alecsandro,37673,Palmeiras,True,-0.5,8.04,4,2016,29.0,5.0
Alecsandro,37673,Palmeiras,True,-1.1,7.42,5,2016,2.0,6.0
Alecsandro,37673,Palmeiras,True,0.0,6.48,16,2016,24.0,7.0
Alecsandro,37673,Palmeiras,True,6.9,7.3,29,2016,9.0,10.0
Alecsandro,37673,Palmeiras,True,-0.3,6.0,30,2016,13.0,10.0
Alecsandro,37673,Palmeiras,True,-1.3,5.85,32,2016,23.0,10.0
Alecsandro,37673,Palmeiras,True,0.7,6.07,34,2016,6.0,11.0
Alecsandro,37673,Palmeiras,True,-0.5,5.97,35,2016,17.0,11.0
Alecsandro,37673,Palmeiras,True,-0.3,5.82,36,2016,20.0,11.0
Alecsandro,37673,Palmeiras,True,5.9,6.86,38,2016,11.0,12.0
Alecsandro,37673,Coritiba,True,2.6,4.24,6,2017,11.0,6.0
Alecsandro,37673,Coritiba,True,-0.5,3.62,7,2017,15.0,6.0
Alecsandro,37673,Coritiba,True,-0.1,3.55,8,2017,18.0,6.0
Alecsandro,37673,Coritiba,True,-2.2,2.99,9,2017,22.0,6.0
Alecsandro,37673,Coritiba,True,-4.9,2.17,10,2017,25.0,6.0
Alecsandro,37673,Coritiba,True,-2.8,2.14,12,2017,10.0,7.0
Alecsandro,37673,Coritiba,True,-1.3,2.19,14,2017,16.0,7.0
Alecsandro,37673,Coritiba,True,-1.3,2.03,16,2017,22.0,7.0
Alecsandro,37673,Coritiba,True,1.2,2.4,17,2017,30.0,7.0
Alecsandro,37673,Coritiba,True,1.5,2.53,18,2017,3.0,8.0
Alecsandro,37673,Coritiba,True,12.6,4.63,19,2017,6.0,8.0
Alecsandro,37673,Coritiba,True,0.2,2.76,20,2017,12.0,8.0
Alecsandro,37673,Coritiba,True,0.2,2.7,21,2017,20.0,8.0
Alecsandro,37673,Coritiba,True,-4.8,1.79,22,2017,28.0,8.0
Wagner,37674,Fluminense,True,1.2,11.51,1,2014,19.0,4.0
Wagner,37674,Fluminense,True,0.7,9.51,2,2014,26.0,4.0
Wagner,37674,Fluminense,True,10.5,12.38,3,2014,3.0,5.0
Wagner,37674,Fluminense,True,8.6,13.52,4,2014,11.0,5.0
Wagner,37674,Fluminense,True,0.8,12.31,5,2014,18.0,5.0
Wagner,37674,Fluminense,True,14.9,15.86,6,2014,21.0,5.0
Wagner,37674,Fluminense,True,7.9,15.34,7,2014,24.0,5.0
Wagner,37674,Fluminense,True,7.0,15.37,10,2014,16.0,7.0
Wagner,37674,Fluminense,True,-0.2,14.08,11,2014,20.0,7.0
Wagner,37674,Fluminense,True,-1.1,13.59,12,2014,27.0,7.0
Wagner,37674,Fluminense,True,-1.2,13.41,13,2014,3.0,8.0
Wagner,37674,Fluminense,True,2.6,13.98,14,2014,9.0,8.0
Wagner,37674,Fluminense,True,3.9,13.87,18,2014,31.0,8.0
Wagner,37674,Fluminense,True,8.6,14.67,19,2014,7.0,9.0
Wagner,37674,Fluminense,True,1.4,13.58,20,2014,10.0,9.0
Wagner,37674,Fluminense,True,-0.6,13.09,21,2014,13.0,9.0
Wagner,37674,Fluminense,True,0.9,13.08,23,2014,21.0,9.0
Wagner,37674,Fluminense,True,-2.4,12.47,24,2014,24.0,9.0
Wagner,37674,Fluminense,True,8.5,14.34,25,2014,27.0,9.0
Wagner,37674,Fluminense,True,6.4,14.11,26,2014,4.0,10.0
Wagner,37674,Fluminense,True,0.5,12.96,27,2014,9.0,10.0
Wagner,37674,Fluminense,True,2.7,13.32,28,2014,12.0,10.0
Wagner,37674,Fluminense,True,14.8,15.7,29,2014,18.0,10.0
Wagner,37674,Fluminense,True,1.0,13.39,30,2014,22.0,10.0
Wagner,37674,Fluminense,True,11.0,15.04,31,2014,25.0,10.0
Wagner,37674,Fluminense,True,1.9,13.65,32,2014,1.0,11.0
Wagner,37674,Fluminense,True,0.3,13.11,33,2014,8.0,11.0
Wagner,37674,Fluminense,True,3.0,13.78,34,2014,15.0,11.0
Wagner,37674,Fluminense,True,-0.4,13.08,36,2014,23.0,11.0
Wagner,37674,Fluminense,True,3.1,13.68,37,2014,30.0,11.0
Wagner,37674,Fluminense,True,-0.3,12.95,38,2014,7.0,12.0
Wagner,37674,Vasco,True,-0.3,4.38,10,2017,25.0,6.0
Wagner,37674,Vasco,True,8.0,6.04,11,2017,2.0,7.0
Wagner,37674,Vasco,True,-3.4,4.02,13,2017,12.0,7.0
Wagner,37674,Vasco,True,2.2,4.92,14,2017,16.0,7.0
Wagner,37674,Vasco,True,2.6,4.96,15,2017,19.0,7.0
Wagner,37674,Vasco,True,0.5,4.62,18,2017,3.0,8.0
Wagner,37674,Vasco,True,0.0,4.42,20,2017,13.0,8.0
Wagner,37674,Vasco,True,10.4,6.23,21,2017,20.0,8.0
Wagner,37674,Vasco,True,-0.7,4.57,22,2017,26.0,8.0
Wagner,37674,Vasco,True,5.3,5.63,23,2017,9.0,9.0
Wagner,37674,Vasco,True,1.1,4.98,24,2017,17.0,9.0
Wagner,37674,Vasco,True,5.4,5.76,27,2017,11.0,10.0
Wagner,37674,Vasco,True,0.4,4.92,28,2017,14.0,10.0
Wagner,37674,Vasco,True,0.7,4.76,34,2017,12.0,11.0
Wagner,37674,Vasco,True,1.7,4.95,35,2017,15.0,11.0
Wagner,37674,Vasco,True,2.2,5.04,36,2017,19.0,11.0
Wagner,37674,Vasco,True,1.2,4.89,37,2017,26.0,11.0
Cícero,37688,Santos,True,1.2,19.09,1,2014,20.0,4.0
Cícero,37688,Santos,True,1.0,15.45,2,2014,26.0,4.0
Cícero,37688,Santos,True,-1.2,13.45,3,2014,3.0,5.0
Cícero,37688,Santos,True,0.9,13.12,4,2014,11.0,5.0
Cícero,37688,Santos,True,11.4,15.76,5,2014,18.0,5.0
Cícero,37688,Santos,True,10.0,16.48,6,2014,22.0,5.0
Cícero,37688,Fluminense,True,-2.0,13.9,10,2014,16.0,7.0
Cícero,37688,Fluminense,True,-1.7,13.6,11,2014,20.0,7.0
Cícero,37688,Fluminense,True,14.0,16.58,12,2014,27.0,7.0
Cícero,37688,Fluminense,True,9.4,16.37,13,2014,3.0,8.0
Cícero,37688,Fluminense,True,-0.4,14.68,14,2014,9.0,8.0
Cícero,37688,Fluminense,True,2.9,15.24,15,2014,17.0,8.0
Cícero,37688,Fluminense,True,-0.6,14.25,16,2014,20.0,8.0
Cícero,37688,Fluminense,True,13.4,17.15,17,2014,24.0,8.0
Cícero,37688,Fluminense,True,7.4,16.07,19,2014,7.0,9.0
Cícero,37688,Fluminense,True,11.2,17.08,20,2014,10.0,9.0
Cícero,37688,Fluminense,True,0.0,15.14,21,2014,13.0,9.0
Cícero,37688,Fluminense,True,9.8,16.92,22,2014,17.0,9.0
Cícero,37688,Fluminense,True,0.2,15.21,23,2014,21.0,9.0
Cícero,37688,Fluminense,True,1.7,15.49,24,2014,24.0,9.0
Cícero,37688,Fluminense,True,-1.5,14.81,25,2014,27.0,9.0
Cícero,37688,Fluminense,True,0.2,14.98,26,2014,4.0,10.0
Cícero,37688,Fluminense,True,3.3,15.28,27,2014,9.0,10.0
Cícero,37688,Fluminense,True,-0.3,14.65,28,2014,12.0,10.0
Cícero,37688,Fluminense,True,0.7,14.19,33,2014,8.0,11.0
Cícero,37688,Fluminense,True,0.2,14.18,35,2014,20.0,11.0
Cícero,37688,Fluminense,True,-0.5,10.66,1,2016,15.0,5.0
Cícero,37688,Fluminense,True,2.2,9.08,2,2016,21.0,5.0
Cícero,37688,Fluminense,True,1.5,8.45,3,2016,25.0,5.0
Cícero,37688,Fluminense,True,2.9,8.59,4,2016,29.0,5.0
Cícero,37688,Fluminense,True,1.0,8.13,5,2016,1.0,6.0
Cícero,37688,Fluminense,True,-0.4,7.51,6,2016,4.0,6.0
Cícero,37688,Fluminense,True,-1.3,7.11,7,2016,11.0,6.0
Cícero,37688,Fluminense,True,4.3,8.07,8,2016,16.0,6.0
Cícero,37688,Fluminense,True,1.5,7.63,9,2016,19.0,6.0
Cícero,37688,Fluminense,True,5.5,8.48,10,2016,22.0,6.0
Cícero,37688,Fluminense,True,2.1,8.0,11,2016,26.0,6.0
Cícero,37688,Fluminense,True,5.4,8.64,12,2016,29.0,6.0
Cícero,37688,Fluminense,True,-3.0,7.12,14,2016,10.0,7.0
Cícero,37688,Fluminense,True,13.9,10.44,15,2016,17.0,7.0
Cícero,37688,Fluminense,True,2.2,8.57,16,2016,24.0,7.0
Cícero,37688,Fluminense,True,12.7,10.75,17,2016,31.0,7.0
Cícero,37688,Fluminense,True,5.4,9.87,19,2016,7.0,8.0
Cícero,37688,Fluminense,True,1.2,9.09,20,2016,14.0,8.0
Cícero,37688,Fluminense,True,-0.7,8.75,22,2016,28.0,8.0
Cícero,37688,Fluminense,True,0.8,8.91,23,2016,7.0,9.0
Cícero,37688,Fluminense,True,1.9,9.03,24,2016,12.0,9.0
Cícero,37688,Fluminense,True,11.1,10.79,25,2016,15.0,9.0
Cícero,37688,Fluminense,True,1.7,9.29,26,2016,18.0,9.0
Cícero,37688,Fluminense,True,6.9,10.33,27,2016,25.0,9.0
Cícero,37688,Fluminense,True,0.5,9.2,28,2016,1.0,10.0
Cícero,37688,Fluminense,True,-0.2,9.07,29,2016,5.0,10.0
Cícero,37688,Fluminense,True,4.9,9.77,30,2016,13.0,10.0
Cícero,37688,Fluminense,True,4.1,9.79,31,2016,17.0,10.0
Cícero,37688,Fluminense,True,-1.2,8.96,32,2016,23.0,10.0
Cícero,37688,Fluminense,True,8.3,10.63,33,2016,28.0,10.0
Cícero,37688,Fluminense,True,2.6,9.65,34,2016,6.0,11.0
Cícero,37688,Fluminense,True,6.8,10.66,35,2016,15.0,11.0
Cícero,37688,Fluminense,True,1.4,9.54,36,2016,20.0,11.0
Cícero,37688,Fluminense,True,-2.7,8.95,37,2016,27.0,11.0
Cícero,37688,São Paulo,True,-0.6,6.95,4,2017,4.0,6.0
Cícero,37688,São Paulo,True,-0.6,6.42,5,2017,8.0,6.0
Cícero,37688,São Paulo,True,-3.2,5.4,6,2017,11.0,6.0
Cícero,37688,São Paulo,True,-3.1,4.83,7,2017,14.0,6.0
Cícero,37688,São Paulo,True,0.2,5.14,8,2017,18.0,6.0
Cícero,37688,São Paulo,True,-0.5,4.87,9,2017,21.0,6.0
Cícero,37688,São Paulo,True,-0.6,4.34,15,2017,19.0,7.0
Cícero,37688,São Paulo,True,-0.7,4.28,16,2017,24.0,7.0
Henrique,37694,Cruzeiro,True,-2.4,1.96,2,2014,27.0,4.0
Henrique,37694,Cruzeiro,True,3.0,2.53,5,2014,17.0,5.0
Henrique,37694,Cruzeiro,True,2.6,2.76,6,2014,21.0,5.0
Henrique,37694,Cruzeiro,True,0.9,2.54,7,2014,25.0,5.0
Henrique,37694,Cruzeiro,True,7.3,4.0,8,2014,28.0,5.0
Henrique,37694,Cruzeiro,True,19.7,7.46,9,2014,1.0,6.0
Henrique,37694,Cruzeiro,True,-0.3,4.57,10,2014,17.0,7.0
Henrique,37694,Cruzeiro,True,3.9,5.42,11,2014,20.0,7.0
Henrique,37694,Cruzeiro,True,2.8,5.35,12,2014,26.0,7.0
Henrique,37694,Cruzeiro,True,2.3,5.39,13,2014,2.0,8.0
Henrique,37694,Cruzeiro,True,3.4,5.69,15,2014,17.0,8.0
Henrique,37694,Cruzeiro,True,4.5,5.93,16,2014,21.0,8.0
Henrique,37694,Cruzeiro,True,-0.5,5.17,17,2014,24.0,8.0
Henrique,37694,Cruzeiro,True,1.5,5.47,18,2014,30.0,8.0
Henrique,37694,Cruzeiro,True,12.9,7.66,19,2014,7.0,9.0
Henrique,37694,Cruzeiro,True,-2.4,5.19,20,2014,11.0,9.0
Henrique,37694,Cruzeiro,True,1.3,5.7,22,2014,17.0,9.0
Henrique,37694,Cruzeiro,True,9.0,7.13,23,2014,21.0,9.0
Henrique,37694,Cruzeiro,True,4.9,6.65,24,2014,24.0,9.0
Henrique,37694,Cruzeiro,True,1.6,6.13,25,2014,27.0,9.0
Henrique,37694,Cruzeiro,True,4.5,6.69,26,2014,4.0,10.0
Henrique,37694,Cruzeiro,True,-2.0,5.5,27,2014,8.0,10.0
Henrique,37694,Cruzeiro,True,3.0,6.34,28,2014,12.0,10.0
Henrique,37694,Cruzeiro,True,2.1,6.29,29,2014,19.0,10.0
Henrique,37694,Cruzeiro,True,-0.2,5.86,30,2014,22.0,10.0
Henrique,37694,Cruzeiro,True,-1.2,5.58,31,2014,25.0,10.0
Henrique,37694,Cruzeiro,True,1.7,6.08,32,2014,2.0,11.0
Henrique,37694,Cruzeiro,True,1.1,5.88,33,2014,9.0,11.0
Henrique,37694,Cruzeiro,True,-3.9,5.08,34,2014,16.0,11.0
Henrique,37694,Cruzeiro,True,-0.6,5.5,36,2014,23.0,11.0
Henrique,37694,Cruzeiro,True,5.1,6.69,1,2016,14.0,5.0
Henrique,37694,Cruzeiro,True,0.2,6.82,2,2016,21.0,5.0
Henrique,37694,Cruzeiro,True,1.9,6.94,3,2016,25.0,5.0
Henrique,37694,Cruzeiro,True,7.9,8.76,4,2016,28.0,5.0
Henrique,37694,Cruzeiro,True,2.0,8.06,5,2016,1.0,6.0
Henrique,37694,Cruzeiro,True,4.6,8.64,6,2016,5.0,6.0
Henrique,37694,Cruzeiro,True,0.2,7.98,7,2016,12.0,6.0
Henrique,37694,Cruzeiro,True,3.6,8.57,8,2016,15.0,6.0
Henrique,37694,Cruzeiro,True,3.3,8.63,9,2016,19.0,6.0
Henrique,37694,Cruzeiro,True,15.6,11.44,10,2016,22.0,6.0
Henrique,37694,Cruzeiro,True,2.7,9.63,11,2016,25.0,6.0
Henrique,37694,Cruzeiro,True,0.6,9.14,12,2016,29.0,6.0
Henrique,37694,Cruzeiro,True,1.3,9.15,14,2016,11.0,7.0
Henrique,37694,Cruzeiro,True,5.3,10.07,15,2016,17.0,7.0
Henrique,37694,Cruzeiro,True,6.2,10.31,16,2016,24.0,7.0
Henrique,37694,Cruzeiro,True,2.0,9.74,19,2016,8.0,8.0
Henrique,37694,Cruzeiro,True,0.9,9.42,20,2016,14.0,8.0
Henrique,37694,Cruzeiro,True,8.5,10.99,21,2016,21.0,8.0
Henrique,37694,Cruzeiro,True,1.1,9.73,23,2016,8.0,9.0
Henrique,37694,Cruzeiro,True,1.9,9.79,24,2016,11.0,9.0
Henrique,37694,Cruzeiro,True,2.9,10.0,25,2016,15.0,9.0
Henrique,37694,Cruzeiro,True,6.1,10.61,26,2016,18.0,9.0
Henrique,37694,Cruzeiro,True,2.6,10.15,27,2016,25.0,9.0
Henrique,37694,Cruzeiro,True,14.4,12.29,28,2016,1.0,10.0
Henrique,37694,Cruzeiro,True,4.8,10.89,29,2016,8.0,10.0
Henrique,37694,Cruzeiro,True,6.4,11.05,30,2016,13.0,10.0
Henrique,37694,Cruzeiro,True,-0.1,10.06,31,2016,16.0,10.0
Henrique,37694,Cruzeiro,True,2.8,10.44,34,2016,6.0,11.0
Henrique,37694,Cruzeiro,True,8.2,11.69,35,2016,16.0,11.0
Henrique,37694,Cruzeiro,True,2.1,10.45,36,2016,20.0,11.0
Henrique,37694,Cruzeiro,True,9.4,11.7,38,2016,11.0,12.0
Henrique,37694,Cruzeiro,True,3.5,6.25,4,2017,4.0,6.0
Henrique,37694,Cruzeiro,True,-5.5,3.98,5,2017,8.0,6.0
