ID;Data_Confronto;Rodada;Time_Casa;Time_Visitante;Gol_1;Gol_2;Razao_Vitoria_Time_Casa;Razao_Vitoria_Time_Visitante;Razao_Derrota_Time_Casa;Razao_Derrota_Time_Visitante;Razao_Empate_Time_Casa;Razao_Empate_Time_Visitante;Media_Gols_Time_Casa;Media_Gols_Time_Visitante;Media_Gols_Sofrido_Time_Casa;Media_Gols_Sofrido_Time_Visitante;Exp_Gols_Mandante_Final;Exp_Gols_Visitante_Final;Forma_Mandante;Forma_Visitante;Elo_Mandante;Elo_Visitante;Exp_Vitoria;Tipo_Vencedor;Vencedor
2011;2018-06-13;12;paraná;cruzeiro;1;1;0.1818;0.4776;0.5455;0.2836;0.2727;0.0149;0.5455;1.4428;1.3636;1.0149;0;1;9;3;1003.0825;961.145;V;E;empate
2012;2018-06-13;12;palmeiras;flamengo;1;1;0.454;0.4179;0.3497;0.3284;0.1963;0.1592;1.4356;1.2687;1.2086;1.1194;1;1;12;18;1013.49;1015.09;E;E;empate
2013;2018-06-13;12;sport;grêmio;0;0;0.362;0.4577;0.3681;0.2836;0.2699;0.2189;1.2209;1.1791;1.3006;0.8756;1;0;7;12;1003.09;985.95;M;E;empate
2014;2018-06-13;12;atlético-mg;ceará;2;1;0.4478;0.0;0.2786;0.5455;0.2736;5.0;1.4925;0.5455;1.1841;1.4545;1;0;16;3;994.925;1000.895;M;M;atlético-mg
2015;2018-06-13;12;bahia;corinthians;1;0;0.288;0.4677;0.424;0.2289;0.288;0.1791;1.016;1.2786;1.224;0.8159;0;1;3;3;1007.1425;992.48;V;M;bahia
2016;2018-06-13;12;botafogo-rj;athlético-pr;2;0;0.3681;0.398;0.3804;0.3731;0.2515;0.204;1.1534;1.2139;1.1288;1.1294;1;0;8;2;985.1475;978.5825;M;M;botafogo-rj
2017;2018-06-13;12;internacional;vasco;3;1;0.3988;0.3226;0.3313;0.3871;0.2699;0.3548;1.1656;1.0806;1.0982;1.4274;1;0;12;11;993.095;1014.38;M;M;internacional
2018;2018-06-13;12;fluminense;santos;0;1;0.3532;0.44;0.3881;0.32;0.2587;0.26;1.2587;1.33;1.2537;0.985;1;1;0;3;1012.31;994.17;E;V;santos
2019;2018-07-18;13;ceará;sport;1;0;0.0;0.3598;0.5833;0.3659;0.4167;0.0305;0.5833;1.2134;1.5;1.2927;0;1;3;8;1001.895;1002.09;V;M;ceará
2020;2018-07-18;13;corinthians;botafogo-rj;2;0;0.4653;0.372;0.2327;0.378;0.302;0.372;1.2723;1.1585;0.8168;1.122;1;0;3;12;992.48;985.1475;M;M;corinthians
2021;2018-07-18;13;grêmio;atlético-mg;2;0;0.4554;0.4505;0.2822;0.2772;0.2624;0.2624;1.1733;1.495;0.8713;1.1832;1;0;9;18;985.95;994.925;M;M;grêmio
2022;2018-07-18;13;flamengo;são paulo;0;1;0.4158;0.4208;0.3267;0.3218;0.2574;0.2574;1.2673;1.2921;1.1188;1.104;1;0;12;16;1014.09;990.2875;M;V;são paulo
2023;2018-07-18;13;vitória;paraná;1;0;0.3171;0.1667;0.4329;0.5;0.25;3.4167;1.2988;0.5833;1.4695;1.3333;1;0;5;8;992.0825;1003.0825;M;M;vitória
2024;2018-07-19;13;chapecoense;bahia;1;1;0.3293;0.2937;0.372;0.4206;0.2988;0.3889;1.1159;1.0159;1.2744;1.2143;1;0;9;9;1007.645;1007.6425;M;E;empate
2025;2018-07-19;13;vasco;fluminense;1;1;0.32;0.3515;0.392;0.3911;0.288;0.1782;1.08;1.2525;1.44;1.2525;1;1;7;0;1014.38;1012.31;E;E;empate
2026;2018-07-19;13;athlético-pr;internacional;2;2;0.396;0.4024;0.3762;0.3293;0.2277;0.2805;1.2079;1.1768;1.1337;1.0976;1;0;0;16;978.0825;993.595;M;E;empate
2027;2018-07-19;13;santos;palmeiras;1;1;0.4428;0.4512;0.3184;0.3476;0.2388;0.2927;1.3284;1.4329;0.9801;1.2073;1;0;10;6;993.67;1013.99;M;E;empate
2028;2018-07-19;13;cruzeiro;américa-mg;3;1;0.4752;0.22;0.2822;0.6;0.2426;0.98;1.4406;0.74;1.0149;1.52;2;0;4;3;961.145;1012.77;M;M;cruzeiro
2029;2018-07-21;14;flamengo;botafogo-rj;2;0;0.4138;0.3697;0.33;0.3818;0.2562;0.3152;1.2611;1.1515;1.1182;1.1273;1;0;5;7;1014.09;985.1475;M;M;flamengo
2030;2018-07-21;14;são paulo;corinthians;3;1;0.4236;0.468;0.3202;0.2315;0.2562;0.2562;1.2906;1.2759;1.0985;0.8128;1;0;18;10;990.2875;992.48;M;M;são paulo
2031;2018-07-22;14;chapecoense;santos;0;0;0.3273;0.4406;0.3697;0.3168;0.303;0.2475;1.1152;1.3267;1.2727;0.9802;1;0;8;9;1007.145;994.17;M;E;empate
2032;2018-07-22;14;bahia;vitória;4;1;0.2913;0.3212;0.4173;0.4303;0.2913;0.2242;1.0157;1.297;1.2126;1.4606;1;1;10;10;1008.5175;991.2075;E;M;bahia
2033;2018-07-22;14;cruzeiro;athlético-pr;2;1;0.4778;0.3941;0.2808;0.3744;0.2414;0.2414;1.4483;1.2118;1.0148;1.1379;1;0;11;5;961.145;978.0825;M;M;cruzeiro
2034;2018-07-22;14;sport;fluminense;1;2;0.3576;0.3498;0.3697;0.3892;0.2727;0.2217;1.2061;1.2512;1.2909;1.2512;1;0;2;5;1001.09;1013.31;M;V;fluminense
2035;2018-07-22;14;palmeiras;atlético-mg;3;2;0.4485;0.4483;0.3455;0.2808;0.2061;0.1675;1.4303;1.4877;1.2061;1.1872;1;1;6;9;1014.49;994.425;E;M;palmeiras
2036;2018-07-22;14;paraná;américa-mg;1;0;0.1538;0.2157;0.5385;0.6078;0.3077;0.0784;0.5385;0.7451;1.3077;1.549;1;0;2;2;1003.0825;1012.77;M;M;paraná
2037;2018-07-22;14;vasco;grêmio;1;0;0.3175;0.4581;0.3889;0.2808;0.2937;0.1823;1.0794;1.1773;1.4365;0.867;0;1;6;12;1015.38;984.95;V;M;vasco
2038;2018-07-23;14;internacional;ceará;1;0;0.4;0.0769;0.3273;0.5385;0.2727;3.4615;1.1818;0.6154;1.103;1.3846;1;0;12;10;993.595;1001.895;M;M;internacional
2039;2018-07-25;15;santos;flamengo;1;1;0.4384;0.4167;0.3153;0.3284;0.2463;0.2451;1.3202;1.2647;0.9754;1.1127;1;0;8;12;993.67;1014.59;M;E;empate
2040;2018-07-25;15;atlético-mg;paraná;2;0;0.4461;0.2143;0.2843;0.5;0.2696;3.9286;1.4902;0.5714;1.1961;1.2143;1;0;3;10;994.425;1003.0825;M;M;atlético-mg
2041;2018-07-25;15;corinthians;cruzeiro;2;0;0.4657;0.4804;0.2353;0.2794;0.299;0.299;1.2745;1.451;0.8235;1.0147;1;0;6;16;992.48;961.145;M;M;corinthians
2042;2018-07-25;15;fluminense;palmeiras;1;0;0.3529;0.4518;0.3873;0.3434;0.2598;0.3193;1.2549;1.4398;1.25;1.2108;1;1;11;12;1013.81;1013.99;E;M;fluminense
2043;2018-07-26;15;américa-mg;internacional;2;1;0.2115;0.4036;0.6154;0.3253;0.1731;0.0542;0.7308;1.1807;1.5385;1.0964;0;0;1;12;1013.27;993.095;E;M;américa-mg
2044;2018-07-26;15;botafogo-rj;chapecoense;1;0;0.3675;0.3253;0.3855;0.3675;0.247;0.247;1.1446;1.1084;1.1325;1.2651;1;0;3;4;985.1475;1007.145;M;M;botafogo-rj
2045;2018-07-26;15;grêmio;são paulo;2;1;0.4559;0.4265;0.2843;0.3186;0.2598;0.2598;1.1716;1.299;0.8676;1.098;1;0;7;18;984.95;990.2875;M;M;grêmio
2046;2018-07-26;15;vitória;sport;1;0;0.3193;0.3554;0.4337;0.3735;0.247;0.247;1.2952;1.2048;1.4759;1.2952;1;1;6;1;991.7075;1000.59;E;M;vitória
2047;2018-07-28;16;ceará;fluminense;1;0;0.0714;0.3561;0.5714;0.3854;0.3571;0.0244;0.5714;1.2537;1.3571;1.2439;0;1;6;16;1002.895;1012.81;V;M;ceará
2048;2018-07-29;16;chapecoense;grêmio;1;1;0.3234;0.4585;0.3713;0.2829;0.3054;0.2488;1.1018;1.1756;1.2635;0.8683;0;0;3;14;1007.145;984.95;E;E;empate
2049;2018-07-29;16;santos;américa-mg;0;1;0.4363;0.2264;0.3137;0.6038;0.25;0.9623;1.3186;0.7547;0.9755;1.5283;2;0;6;11;992.67;1014.27;M;V;américa-mg
2050;2018-07-29;16;athlético-pr;vitória;4;0;0.3922;0.3234;0.3775;0.4311;0.2304;0.2814;1.2108;1.2934;1.1422;1.4671;1;1;2;14;979.02;990.77;E;M;athlético-pr
2051;2018-07-29;16;vasco;corinthians;1;4;0.3228;0.4683;0.3858;0.2341;0.2913;0.1805;1.0787;1.278;1.4252;0.8195;0;1;11;14;1015.38;992.48;V;V;corinthians
2052;2018-07-29;16;flamengo;sport;4;1;0.4146;0.3533;0.3268;0.3772;0.2585;0.3174;1.2634;1.1976;1.1122;1.2934;1;0;9;0;1014.59;1000.59;M;M;flamengo
2053;2018-07-29;16;internacional;botafogo-rj;3;0;0.4012;0.3713;0.3293;0.3832;0.2695;0.2695;1.1796;1.1437;1.1018;1.1257;1;0;7;9;993.095;985.1475;M;M;internacional
2054;2018-07-29;16;palmeiras;paraná;3;0;0.4491;0.2;0.3473;0.5333;0.2036;2.2667;1.4311;0.5333;1.2096;1.2667;1;0;7;6;1013.99;1003.0825;M;M;palmeiras
2055;2018-07-29;16;cruzeiro;são paulo;0;2;0.478;0.4244;0.2829;0.322;0.239;0.239;1.4439;1.2976;1.0195;1.1024;1;0;9;9;959.645;991.7875;M;V;são paulo
2056;2018-07-30;16;bahia;atlético-mg;2;2;0.2969;0.4488;0.4141;0.2829;0.2891;0.1805;1.0391;1.4927;1.2109;1.1902;1;1;14;11;1008.5175;994.425;E;E;empate
2057;2018-08-04;17;corinthians;athlético-pr;0;0;0.4709;0.3951;0.233;0.3756;0.2961;0.2976;1.2913;1.2244;0.8204;1.1366;1;0;15;10;991.98;979.52;M;E;empate
2058;2018-08-04;17;botafogo-rj;santos;0;0;0.369;0.4341;0.3869;0.3171;0.244;0.2;1.1369;1.3122;1.1369;0.9756;1;0;6;1;984.6475;993.17;M;E;empate
2059;2018-08-04;17;grêmio;flamengo;2;0;0.4563;0.4175;0.2816;0.3252;0.2621;0.2621;1.1748;1.2767;0.8689;1.1117;1;0;9;12;984.95;1014.59;M;M;grêmio
2060;2018-08-05;17;fluminense;bahia;1;1;0.3544;0.2946;0.3883;0.4109;0.2573;0.4109;1.2476;1.0465;1.2427;1.2171;1;0;9;10;1012.31;1009.0175;M;E;empate
2061;2018-08-05;17;sport;chapecoense;1;1;0.3512;0.3214;0.381;0.369;0.2679;0.2679;1.1964;1.1012;1.3095;1.2619;1;0;0;4;1000.09;1007.645;M;E;empate
2062;2018-08-05;17;vitória;cruzeiro;1;1;0.3214;0.4757;0.4345;0.2864;0.244;0.199;1.2857;1.4369;1.4821;1.0243;1;1;6;3;990.77;959.645;E;E;empate
2063;2018-08-05;17;américa-mg;palmeiras;0;0;0.2407;0.4524;0.5926;0.3452;0.1667;0.0536;0.7593;1.4405;1.5;1.2024;0;1;15;12;1014.77;1013.49;V;E;empate
2064;2018-08-05;17;paraná;ceará;0;1;0.1875;0.1333;0.5625;0.5333;0.25;0.2667;0.5;0.6;1.375;1.2667;0;0;3;12;1002.5825;1003.395;E;V;ceará
2065;2018-08-05;17;são paulo;vasco;2;1;0.4272;0.3203;0.3204;0.3906;0.2524;0.4062;1.301;1.0781;1.0971;1.4453;1;0;12;7;991.7875;1015.38;M;M;são paulo
2066;2018-08-06;17;atlético-mg;internacional;0;1;0.4466;0.4048;0.2816;0.3274;0.2718;0.3333;1.4951;1.1905;1.1942;1.0952;1;0;9;12;993.425;994.095;M;V;internacional
2067;2018-08-08;20;ceará;santos;1;1;0.1875;0.432;0.5;0.3155;0.3125;0.0243;0.625;1.3058;1.1875;0.9709;0;1;15;4;1003.895;992.67;V;E;empate
2068;2018-08-11;18;ceará;athlético-pr;0;0;0.1765;0.3932;0.4706;0.3738;0.3529;0.0291;0.6471;1.2184;1.1765;1.1311;0;0;12;9;1003.895;979.52;E;E;empate
2069;2018-08-11;18;bahia;américa-mg;1;0;0.2923;0.2364;0.4077;0.5818;0.3;0.7091;1.0462;0.7455;1.2154;1.4727;1;0;8;12;1009.0175;1014.77;M;M;bahia
2070;2018-08-12;18;paraná;botafogo-rj;1;1;0.1765;0.3669;0.5882;0.3846;0.2353;0.0237;0.4706;1.1302;1.3529;1.1302;0;0;0;6;1002.5825;984.6475;E;E;empate
2071;2018-08-12;18;atlético-mg;santos;3;1;0.4444;0.43;0.285;0.314;0.2705;0.2705;1.4879;1.3043;1.1932;0.971;1;0;5;5;993.425;992.67;M;M;atlético-mg
2072;2018-08-12;18;chapecoense;corinthians;2;1;0.3195;0.4686;0.3669;0.2319;0.3136;0.256;1.1006;1.285;1.2604;0.8164;0;1;5;12;1008.645;990.98;V;M;chapecoense
2073;2018-08-12;18;flamengo;cruzeiro;1;0;0.4155;0.4734;0.3285;0.285;0.256;0.256;1.2705;1.4348;1.1159;1.0242;1;1;7;3;1015.09;959.145;E;M;flamengo
2074;2018-08-12;18;grêmio;vitória;4;0;0.4589;0.3195;0.2802;0.432;0.2609;0.3195;1.1787;1.284;0.8647;1.4793;1;0;14;8;984.95;990.77;M;M;grêmio
2075;2018-08-12;18;palmeiras;vasco;1;0;0.4497;0.3178;0.3432;0.3953;0.2071;0.2713;1.432;1.0775;1.1953;1.4496;1;1;9;3;1013.99;1014.88;E;M;palmeiras
2076;2018-08-12;18;sport;são paulo;1;3;0.3491;0.43;0.3787;0.3188;0.2722;0.2222;1.1953;1.3043;1.3077;1.0966;1;0;3;15;998.59;993.2875;M;V;são paulo
2077;2018-08-13;18;fluminense;internacional;0;3;0.3527;0.4083;0.3865;0.3254;0.2609;0.3195;1.2464;1.1893;1.2415;1.0888;1;1;6;15;1011.435;994.97;E;V;internacional
2078;2018-08-18;19;corinthians;grêmio;0;1;0.4663;0.4615;0.2356;0.2788;0.2981;0.2981;1.2837;1.1923;0.8221;0.8606;1;0;5;16;989.98;985.95;M;V;grêmio
2079;2018-08-18;19;santos;sport;3;0;0.4279;0.3471;0.3173;0.3824;0.2548;0.3118;1.3029;1.1941;0.9808;1.3176;2;0;3;2;992.67;998.59;M;M;santos
2080;2018-08-19;19;cruzeiro;bahia;1;1;0.4712;0.2977;0.2885;0.4046;0.2404;0.3817;1.4279;1.0458;1.024;1.2061;1;0;2;12;958.645;1009.5175;M;E;empate
2081;2018-08-19;19;américa-mg;fluminense;0;0;0.2321;0.351;0.5893;0.3894;0.1786;0.0481;0.7321;1.2404;1.4643;1.25;0;1;5;2;1015.27;1010.935;V;E;empate
2082;2018-08-19;19;athlético-pr;flamengo;3;0;0.3913;0.4183;0.372;0.3269;0.2367;0.2356;1.2126;1.2692;1.1256;1.1106;1;0;8;14;979.52;1015.09;M;M;athlético-pr
2083;2018-08-19;19;botafogo-rj;atlético-mg;0;3;0.3647;0.4471;0.3824;0.2837;0.2529;0.2067;1.1294;1.4952;1.1294;1.1923;1;1;5;12;983.7725;994.3;E;V;atlético-mg
2084;2018-08-19;19;internacional;paraná;1;0;0.4118;0.1667;0.3235;0.5556;0.2647;2.5;1.2;0.5;1.0824;1.3333;1;0;18;3;994.97;1002.5825;M;M;internacional
2085;2018-08-19;19;vitória;palmeiras;0;3;0.3176;0.4529;0.4353;0.3412;0.2471;0.2471;1.2765;1.4294;1.4941;1.1882;1;1;2;14;989.895;1014.865;E;V;palmeiras
2086;2018-08-19;19;são paulo;chapecoense;2;0;0.4327;0.3235;0.3173;0.3647;0.25;0.3059;1.3125;1.1059;1.0962;1.2588;1;0;18;10;993.2875;1008.645;M;M;são paulo
2087;2018-08-20;19;vasco;ceará;1;1;0.3154;0.1667;0.4;0.4444;0.2846;2.0556;1.0692;0.6111;1.4462;1.1111;0;0;0;6;1014.88;1003.895;E;E;empate
2088;2018-08-22;20;grêmio;cruzeiro;1;1;0.4641;0.4689;0.2775;0.2871;0.2584;0.2584;1.1914;1.4258;0.8565;1.0239;1;0;18;4;985.45;959.145;M;E;empate
2089;2018-08-22;20;paraná;são paulo;1;1;0.1579;0.4354;0.5789;0.3158;0.2632;0.0239;0.4737;1.3158;1.3158;1.0909;0;1;2;18;1003.0825;992.7875;V;E;empate
2090;2018-08-22;20;sport;américa-mg;0;2;0.345;0.2281;0.386;0.5789;0.269;0.807;1.1871;0.7193;1.3275;1.4386;1;0;1;4;997.09;1016.77;M;V;américa-mg
2091;2018-08-22;20;fluminense;corinthians;1;0;0.3493;0.4641;0.3876;0.2392;0.2632;0.2632;1.2344;1.2775;1.244;0.823;1;1;4;1;1011.435;989.48;E;M;fluminense
2092;2018-08-22;20;bahia;internacional;0;1;0.2955;0.4152;0.4015;0.3216;0.303;0.2339;1.0455;1.1988;1.2045;1.076;1;0;10;18;1008.5175;995.97;M;V;internacional
2093;2018-08-22;20;palmeiras;botafogo-rj;2;0;0.4561;0.3626;0.3392;0.386;0.2047;0.2047;1.4386;1.1228;1.1813;1.1404;1;0;16;1;1014.865;983.7725;M;M;palmeiras
2094;2018-08-23;20;atlético-mg;vasco;0;0;0.4498;0.313;0.2823;0.3969;0.2679;0.4275;1.5024;1.0687;1.1866;1.4427;2;1;15;3;993.8;1015.38;M;E;empate
2095;2018-08-23;20;flamengo;vitória;1;0;0.4163;0.3158;0.3301;0.4386;0.2536;0.3099;1.2632;1.269;1.1196;1.5029;1;1;6;1;1015.59;989.395;E;M;flamengo
2096;2018-08-25;21;athlético-pr;grêmio;2;1;0.3942;0.4619;0.3702;0.2762;0.2356;0.2333;1.2212;1.1905;1.1202;0.8571;1;0;12;12;979.52;985.45;M;M;athlético-pr
2097;2018-08-25;21;botafogo-rj;sport;2;0;0.3605;0.343;0.3895;0.3895;0.25;0.25;1.1163;1.1802;1.1453;1.3314;1;0;1;0;983.7725;997.09;M;M;botafogo-rj
2098;2018-08-25;21;corinthians;paraná;1;0;0.4619;0.15;0.2429;0.55;0.2952;3.1;1.2714;0.5;0.8238;1.3;1;0;0;4;989.48;1003.0825;M;M;corinthians
2099;2018-08-25;21;cruzeiro;fluminense;2;1;0.4667;0.3524;0.2857;0.3857;0.2476;0.2476;1.4238;1.2333;1.0238;1.2381;1;0;5;11;959.145;1011.435;M;M;cruzeiro
2100;2018-08-25;21;santos;bahia;2;0;0.4306;0.2932;0.3158;0.406;0.2536;0.3985;1.311;1.0376;0.9761;1.203;1;0;10;3;992.67;1008.5175;M;M;santos
2101;2018-08-26;21;américa-mg;flamengo;2;2;0.2414;0.419;0.569;0.3286;0.1897;0.0524;0.7414;1.2619;1.4138;1.1143;0;1;11;14;1017.27;1015.09;V;E;empate
2102;2018-08-26;21;internacional;palmeiras;0;0;0.4186;0.4593;0.3198;0.3372;0.2616;0.2616;1.1977;1.4419;1.0698;1.1744;1;1;18;18;995.97;1014.865;E;E;empate
2103;2018-08-26;21;são paulo;ceará;1;0;0.4333;0.1579;0.3143;0.4211;0.2524;2.7895;1.3143;0.6316;1.0905;1.1053;1;0;12;4;992.7875;1003.895;M;M;são paulo
2104;2018-08-26;21;vasco;chapecoense;3;1;0.3106;0.3216;0.3939;0.3684;0.2955;0.2281;1.0606;1.0994;1.4318;1.2632;1;1;5;7;1016.13;1007.895;E;M;vasco
2105;2018-08-26;21;vitória;atlético-mg;1;0;0.314;0.4476;0.4419;0.281;0.2442;0.2;1.2616;1.4952;1.5;1.181;1;1;0;12;989.895;993.3;E;M;vitória
2106;2018-08-29;15;athlético-pr;vasco;1;0;0.3971;0.3158;0.3684;0.391;0.2344;0.3684;1.2249;1.0752;1.1196;1.4286;1;0;16;10;979.52;1016.13;M;M;athlético-pr
2107;2018-08-29;15;ceará;bahia;0;2;0.15;0.291;0.45;0.4104;0.4;0.0597;0.6;1.0299;1.1;1.209;0;0;3;3;1003.145;1009.2675;E;V;bahia
2108;2018-09-01;22;corinthians;atlético-mg;1;1;0.4645;0.4455;0.2417;0.2844;0.2938;0.2938;1.2701;1.4882;0.8199;1.1801;1;0;9;3;988.98;993.8;M;E;empate
2109;2018-09-01;22;grêmio;botafogo-rj;4;0;0.4597;0.3642;0.2796;0.3873;0.2607;0.3179;1.1896;1.1214;0.8626;1.1387;1;0;5;11;985.45;983.7725;M;M;grêmio
2110;2018-09-01;22;vasco;santos;0;3;0.3134;0.4333;0.3955;0.3143;0.291;0.1857;1.0672;1.3143;1.4254;0.9714;1;1;7;15;1015.255;993.545;E;V;santos
2111;2018-09-01;22;vitória;américa-mg;1;0;0.3179;0.2373;0.4393;0.5593;0.2428;0.7119;1.2601;0.7627;1.4913;1.4237;1;0;9;10;989.895;1017.27;M;M;vitória
2112;2018-09-02;22;são paulo;fluminense;1;1;0.436;0.3507;0.3128;0.3886;0.2512;0.2512;1.3128;1.2322;1.0853;1.2417;1;0;14;7;992.2875;1011.935;M;E;empate
2113;2018-09-02;22;cruzeiro;internacional;0;0;0.4692;0.4162;0.2844;0.3179;0.2464;0.3006;1.4265;1.1908;1.0237;1.0636;1;0;12;12;958.645;996.47;M;E;empate
2114;2018-09-02;22;athlético-pr;bahia;2;0;0.4;0.2963;0.3667;0.4074;0.2333;0.363;1.2238;1.037;1.1143;1.2;1;0;18;9;979.52;1009.2675;M;M;athlético-pr
2115;2018-09-02;22;flamengo;ceará;0;1;0.4171;0.1429;0.327;0.4762;0.2559;2.5714;1.2654;0.5714;1.1185;1.1429;1;0;9;1;1014.09;1004.145;M;V;ceará
2116;2018-09-02;22;chapecoense;palmeiras;1;2;0.3198;0.4566;0.3721;0.3353;0.3081;0.3064;1.0988;1.4335;1.2733;1.1676;1;1;3;12;1007.395;1015.365;E;V;palmeiras
2117;2018-09-02;22;sport;paraná;1;0;0.341;0.1429;0.3931;0.5714;0.2659;2.1905;1.1734;0.4762;1.3353;1.2857;1;0;0;0;997.09;1003.0825;M;M;sport
2118;2018-09-05;23;paraná;chapecoense;1;1;0.1364;0.3179;0.5909;0.3757;0.2727;0.0347;0.4545;1.0983;1.2727;1.2775;0;0;1;0;1003.0825;1007.395;E;E;empate
2119;2018-09-05;23;botafogo-rj;cruzeiro;1;1;0.3621;0.467;0.3908;0.283;0.2471;0.2028;1.1149;1.4198;1.1552;1.0189;1;1;6;10;983.7725;958.645;E;E;empate
2120;2018-09-05;23;atlético-mg;são paulo;1;0;0.4434;0.434;0.283;0.3113;0.2736;0.2736;1.4858;1.3113;1.1792;1.0849;1;1;4;10;994.3;991.7875;E;M;atlético-mg
2121;2018-09-05;23;bahia;sport;2;0;0.2941;0.3448;0.4118;0.3908;0.2941;0.2299;1.0294;1.1724;1.2059;1.3276;1;0;6;9;1009.2675;997.09;M;M;bahia
2122;2018-09-05;23;ceará;corinthians;2;1;0.1818;0.4623;0.4545;0.2406;0.3636;0.0377;0.5909;1.2689;1.0909;0.8208;0;1;9;9;1005.145;987.98;V;M;ceará
2123;2018-09-05;23;internacional;flamengo;2;1;0.4138;0.4151;0.3161;0.3302;0.2701;0.2217;1.1839;1.2594;1.0575;1.1179;1;0;8;5;996.47;1014.09;M;M;internacional
2124;2018-09-05;23;palmeiras;athlético-pr;2;0;0.4598;0.4028;0.3333;0.3649;0.2069;0.1706;1.4368;1.2275;1.1667;1.109;1;0;14;18;1015.365;979.52;M;M;palmeiras
2125;2018-09-06;23;santos;grêmio;0;0;0.436;0.4623;0.3128;0.2783;0.2512;0.25;1.3223;1.2028;0.9668;0.8585;1;0;18;10;993.045;985.95;M;E;empate
2126;2018-09-06;23;fluminense;vitória;0;0;0.3491;0.3218;0.3868;0.4368;0.2642;0.3218;1.2311;1.2586;1.2406;1.4828;1;1;6;15;1011.935;989.895;E;E;empate
2127;2018-09-06;23;américa-mg;vasco;2;1;0.2333;0.3111;0.5667;0.4;0.2;0.0889;0.75;1.0593;1.4167;1.437;1;1;5;5;1017.77;1014.755;E;M;américa-mg
2128;2018-09-08;24;sport;cruzeiro;0;0;0.3429;0.4648;0.3943;0.2817;0.2629;0.216;1.1657;1.4178;1.3314;1.0188;1;1;6;6;997.09;958.645;E;E;empate
2129;2018-09-08;24;flamengo;chapecoense;2;0;0.4131;0.3161;0.3333;0.3736;0.2535;0.3103;1.2582;1.0977;1.1221;1.2759;1;0;1;3;1014.09;1007.395;M;M;flamengo
2130;2018-09-08;24;são paulo;bahia;1;0;0.4319;0.2993;0.3146;0.4088;0.2535;0.3942;1.3052;1.0365;1.0845;1.1971;1;0;5;14;991.7875;1009.2675;M;M;são paulo
2131;2018-09-09;24;américa-mg;ceará;0;0;0.2459;0.2174;0.5574;0.4348;0.1967;0.5217;0.7705;0.6522;1.4098;1.087;0;0;10;15;1017.77;1005.145;E;E;empate
2132;2018-09-09;24;fluminense;botafogo-rj;1;0;0.3474;0.36;0.385;0.3886;0.2676;0.3257;1.2254;1.1143;1.2347;1.1543;1;0;5;8;1011.935;983.7725;M;M;fluminense
2133;2018-09-09;24;internacional;grêmio;1;0;0.4171;0.4601;0.3143;0.277;0.2686;0.2207;1.1886;1.1972;1.0571;0.8545;1;0;12;9;996.47;985.95;M;M;internacional
2134;2018-09-09;24;palmeiras;corinthians;1;0;0.4629;0.4601;0.3314;0.2441;0.2057;0.169;1.44;1.2676;1.16;0.8263;1;1;16;3;1015.865;987.48;E;M;palmeiras
2135;2018-09-09;24;paraná;santos;0;2;0.1304;0.434;0.5652;0.3113;0.3043;0.033;0.4783;1.316;1.2609;0.9623;0;1;3;12;1003.0825;993.045;V;V;santos
2136;2018-09-09;24;vitória;vasco;1;0;0.32;0.3088;0.4343;0.4044;0.2457;0.3162;1.2514;1.0588;1.4743;1.4412;1;1;12;0;990.395;1014.255;E;M;vitória
2137;2018-09-10;24;atlético-mg;athlético-pr;3;1;0.446;0.4009;0.2817;0.3679;0.2723;0.2736;1.4836;1.2217;1.1737;1.1132;1;0;11;9;994.3;979.52;M;M;atlético-mg
2138;2018-09-13;20;chapecoense;athlético-pr;2;1;0.3143;0.3991;0.3771;0.3709;0.3086;0.2535;1.0914;1.2207;1.28;1.1221;1;0;2;5;1007.395;979.52;M;M;chapecoense
2139;2018-09-15;25;vasco;flamengo;1;1;0.3066;0.4159;0.4088;0.3318;0.2847;0.1822;1.0511;1.2617;1.438;1.1168;1;1;0;9;1014.255;1014.09;E;E;empate
2140;2018-09-15;25;ceará;vitória;2;0;0.2083;0.3239;0.4167;0.4318;0.375;0.0511;0.625;1.25;1.0417;1.4659;0;1;12;12;1006.645;988.895;V;M;ceará
2141;2018-09-15;25;grêmio;paraná;2;0;0.4579;0.125;0.2804;0.5833;0.2617;2.3333;1.1916;0.4583;0.8551;1.2917;1;0;5;2;985.95;1003.0825;M;M;grêmio
2142;2018-09-16;25;cruzeiro;atlético-mg;0;0;0.4626;0.4486;0.2804;0.2804;0.257;0.257;1.4112;1.4907;1.014;1.1729;1;1;6;16;958.645;994.3;E;E;empate
2143;2018-09-16;25;bahia;palmeiras;1;1;0.2971;0.4659;0.413;0.3295;0.2899;0.2273;1.029;1.4375;1.1957;1.1534;1;1;6;18;1009.2675;1015.865;E;E;empate
2144;2018-09-16;25;santos;são paulo;0;0;0.4366;0.4346;0.3099;0.3131;0.2535;0.2523;1.3192;1.3037;0.9577;1.0794;1;0;14;12;992.545;992.2875;M;E;empate
2145;2018-09-16;25;athlético-pr;fluminense;3;1;0.3972;0.3505;0.3738;0.3832;0.229;0.229;1.2196;1.2243;1.1262;1.229;1;0;0;10;979.52;1011.935;M;M;athlético-pr
